month,GPR,GPRT,GPRA,SHARE_GPR,N10
2010-07,79.38137817382812,75.18537902832031,84.04823303222656,2.3809523582458496,28434.0
2010-08,80.99386596679688,71.95153045654297,85.98257446289062,2.429316997528076,26633.0
2010-09,71.16854858398438,68.94754028320312,69.29395294189453,2.134618043899536,28436.0
2010-10,65.99193572998047,62.0961799621582,76.16891479492188,1.9793516397476196,30414.0
2010-11,94.70516967773438,98.68914794921875,83.2665023803711,2.840571641921997,28621.0
2010-12,97.20389556884766,100.3976821899414,91.7621078491211,2.915518045425415,26479.0
2011-01,79.42161560058594,76.59356689453125,78.8069839477539,2.3821592330932617,27622.0
2011-02,90.01448822021484,90.18933868408203,85.48683166503906,2.6998801231384277,25853.0
2011-03,136.8883056640625,126.96572875976562,157.47984313964844,4.10580587387085,30055.0
2011-04,91.01776885986328,72.92317962646484,111.94474029541016,2.7299723625183105,27949.0
2011-05,105.34491729736328,95.50663757324219,123.82610321044922,3.159698724746704,28009.0
2011-06,84.391845703125,71.39112854003906,98.27275848388672,2.531235456466675,27773.0
2011-07,78.92475891113281,59.019046783447266,102.11175537109375,2.3672566413879395,27120.0
2011-08,86.95156860351562,63.504676818847656,112.49906158447266,2.608011484146118,26687.0
2011-09,83.35044860839844,70.606689453125,95.26744079589844,2.5,28160.0
2011-10,76.33993530273438,64.18510437011719,92.34331512451172,2.2897279262542725,28475.0
2011-11,83.15767669677734,95.57453155517578,70.11003875732422,2.494218111038208,28105.0
2011-12,85.34132385253906,88.89408111572266,77.47647857666016,2.5597140789031982,26292.0
2012-01,79.63497161865234,93.6095962524414,62.06843185424805,2.3885586261749268,26920.0
